grdc_no,wmo_reg,sub_reg,river,station,country,lat,long,area,altitude,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,t_start,t_end,t_yrs,lta_discharge,r_volume_yr,r_height_yr
4208422,4,8,TALTSON RIVER,ABOVE PORTER LAKE OUTFLOW,CA,61.875557,-107.67,9660,-999,1977,2014,38,52.70369285,1977,1990,14,0,1977,2014,38,53.253,1.679386608,173.8495453
4208425,4,8,PORTER LAKE OUTFLOW,ABOVE TALTSON RIVER,CA,61.88,-107.69,2060,-999,1977,1981,5,11.80387409,1977,1981,5,12.96296296,1977,1981,5,5.855,0.18464328,89.63266019
4208426,4,8,PORTER LAKE OUTFLOW,PORTER LAKE OUTFLOW,CA,61.815834,-107.86972,2050,-999,1983,1990,8,0,1983,1990,8,0,1983,1990,8,10.208,0.321919488,157.0338966
4208427,4,8,THOA RIVER,NEAR INLET TO HILL ISLAND LAKE,CA,60.505001,-109.64889,8830,-999,1968,1995,28,5.988789458,1969,1992,24,2.120141343,1968,1995,28,43.446,1.370113056,155.1656915
4208430,4,8,TAZIN RIVER,ABOVE TESELJIRI FALLS,CA,59.83,-109.61,10000,-999,1936,1939,4,66.40141468,1936,1939,4,70.27027027,1936,1939,4,n.a.,n.a.,n.a.
4208431,4,8,TAZIN RIVER,ABOVE TAZIN LAKE,CA,59.792778,-108.31667,2170,-999,1988,2017,30,56.47778911,1988,1993,6,0,1988,2017,30,9.198,0.290068128,133.6719484
4208433,4,8,ABITAU RIVER,ABOVE CUMING LAKE,CA,59.999443,-108.77333,3780,-999,1988,2017,30,56.04599407,1988,1993,6,0,1988,2017,30,16.617,0.524033712,138.6332571
4208440,4,8,HAY RIVER,NEAR HAY RIVER,CA,60.743057,-115.85778,52300,-999,1963,2017,55,0.065290543,1963,1993,31,0,1963,2017,55,108.036,3.407023296,65.14384887
4208441,4,8,HAY RIVER,NEAR MEANDER RIVER,CA,59.149445,-117.63416,36900,-999,1974,2016,43,32.11802171,1974,1993,20,33.18777293,1974,2016,43,n.a.,n.a.,n.a.
4208445,4,8,STEEN RIVER,NEAR STEEN RIVER,CA,59.572498,-117.19695,2610,-999,1974,2016,43,32.14471291,1974,1993,20,33.18777293,1974,2016,43,n.a.,n.a.,n.a.
4208446,4,8,MEANDER RIVER,OUTLET HUTCH LAKE,CA,58.770832,-117.38472,507,-999,1975,1995,21,38.46882186,1975,1993,19,40.55299539,1975,1995,21,n.a.,n.a.,n.a.
4208447,4,8,HUTCH LAKE TRIBUTARY,NEAR HIGH LEVEL,CA,58.71,-117.24,103,-999,1977,1986,10,31.58368326,1977,1986,10,33.02752294,1977,1986,10,n.a.,n.a.,n.a.
4208448,4,8,LUTOSE CREEK,NEAR STEEN RIVER,CA,59.404999,-117.28333,292,-999,1977,2016,40,32.04141598,1977,1993,17,33.16062176,1977,2016,40,n.a.,n.a.,n.a.
4208450,4,8,PEACE RIVER,PEACE POINT (ALBERTA),CA,59.113888,-112.42639,293000,210,1959,2016,58,1.017221802,1959,1996,38,0,1959,2016,58,2069.681,65.26946002,222.7626622
4208451,4,8,PEACE RIVER,FIFTH MERIDIAN,CA,58.65,-114.02,282000,-999,1960,1967,8,64.25389755,1960,1967,8,68.18181818,1960,1967,8,n.a.,n.a.,n.a.
4208452,4,8,PEACE RIVER,FORT VERMILION,CA,58.38,-116.03,223000,-999,1915,2017,103,73.66450992,1915,1978,64,77.96833773,1915,2017,103,1934.72,61.01332992,273.6023763
4208453,4,8,PEACE RIVER,NEAR CARACAJOU,CA,57.74,-117.03,210000,-999,1960,1967,8,49.57580229,1960,1967,8,53.40909091,1960,1967,8,n.a.,n.a.,n.a.
4208455,4,8,PEACE RIVER,DUNVEGAN BRIDGE,CA,55.919167,-118.60528,130000,-999,1960,2016,57,40.43180062,1960,1993,34,55.69306931,1960,2016,57,1490.192,46.99469491,361.4976532
4208456,4,8,PEACE RIVER,ABOVE ALCES RIVER,CA,56.12,-120.05,118000,-999,1992,2016,25,0,1992,1993,2,0,1992,2016,25,1534.146,48.38082826,410.0070191
4208457,4,8,PEACE RIVER,NEAR TAYLOR,CA,56.135834,-120.67028,97100,-999,1944,2016,73,5.034368155,1944,1993,50,7.757166948,1944,2016,73,1422.712,44.86664563,462.0663814
4208458,4,8,PEACE RIVER,ABOVE PINE RIVER,CA,56.199444,-120.81167,83900,-999,1979,2016,38,6.794348966,1979,1993,15,4,1979,2016,38,1269.651,40.03971394,477.2313938
4208460,4,8,PEAVINE CREEK,NEAR FALHER,CA,55.628056,-117.25806,537,-999,1984,2014,31,31.43188716,1984,1993,10,31.03448276,1984,2014,31,n.a.,n.a.,n.a.
4208461,4,8,CHINCHAGA RIVER,NEAR HIGH LEVEL,CA,58.596668,-118.33334,10400,-999,1969,2016,48,1.271015079,1969,1993,25,1.384083045,1969,2016,48,28.228,0.890198208,85.59598154
4208462,4,8,PEAVINE CREEK,NEAR FALHER 2,CA,55.63,-117.23,537,-999,1982,1983,2,25.2991453,1982,1983,2,26.31578947,1982,1983,2,n.a.,n.a.,n.a.
4208465,4,8,SOUSA CREEK,NEAR HIGH LEVEL,CA,58.591389,-118.49306,819,-999,1970,2016,47,31.84453384,1970,1993,24,32.97491039,1970,2016,47,n.a.,n.a.,n.a.
4208467,4,8,WABATANISK CREEK,HIGHWAY NO. 676,CA,55.424999,-117.35833,127,-999,1986,1991,6,29.86472425,1986,1991,6,32.25806452,1986,1991,6,n.a.,n.a.,n.a.
4208468,4,8,LALBY CREEK,NEAR GIROUXVILLE,CA,55.791389,-117.33611,160,-999,1977,1995,19,31.80650038,1977,1993,17,33.16062176,1977,1995,19,n.a.,n.a.,n.a.
4208469,4,8,MUSKEG RIVER,NEAR GRANDE CACHE,CA,53.925556,-118.81445,706,-999,1972,2014,43,21.82166826,1972,1993,22,11.45038168,1972,2014,43,5.923,0.186787728,264.5718527
4208470,4,8,BUFFALO RIVER,HIGHWAY NO. 5,CA,60.712223,-114.90305,18500,-999,1969,1990,22,0,1969,1990,22,0,1969,1990,22,49.492,1.560779712,84.36647092
4208471,4,8,BUFFALO RIVER,NEAR ALTA / NWT BOUNDARY,CA,60.013611,-114.52556,4650,-999,1987,1994,8,21.2183436,1987,1993,7,25,1987,1994,8,22.077,0.696220272,149.7247897
4208472,4,8,LITTLE BUFFALO RIVER,BELOW HIGHWAY NO. 5,CA,60.050278,-112.69778,3330,-999,1965,1994,30,32.17158177,1965,1993,29,35.86005831,1965,1994,30,3.59,0.11321424,33.99827027
4208475,4,8,WHITESAND RIVER,NEAR ALTA / NWT BOUNDARY,CA,60.004723,-115.57889,3410,-999,1986,1994,9,9.552783693,1986,1993,8,12.5,1986,1994,9,22.388,0.706027968,207.0463249
4208477,4,8,KAKISA RIVER,OUTLET OF KAKISA LAKE,CA,60.940277,-117.42167,15600,-999,1962,2017,56,42.41364017,1962,1990,29,3.216374269,1962,2017,56,41.313,1.302846768,83.51581846
4208480,4,8,GRAHAM RIVER,ABOVE COLT CREEK,CA,56.458611,-122.35611,2200,-999,1981,2014,34,6.514736673,1981,1993,13,0,1981,2014,34,23.904,0.753836544,342.6529745
4208485,4,8,OSPIKA RIVER,ABOVE ALEY CREEK,CA,56.467224,-123.93333,2220,-999,1981,2015,35,0,1981,1993,13,0,1981,2015,35,40.136,1.265728896,570.1481514
4208487,4,8,AKIE RIVER,NEAR THE 760 M CONTOUR,CA,57.191113,-124.89889,1700,-999,1981,2016,36,6.280268708,1981,1993,13,0,1981,2016,36,30.735,0.96925896,570.1523294
4208490,4,8,FINLAY RIVER,FINLAY FORKS,CA,56.03,-123.9,43300,-999,1945,1967,23,33.28358209,1945,1967,23,35.22727273,1945,1967,23,701.45,22.1209272,510.8759169
4208491,4,8,FINLAY RIVER,ABOVE AKIE RIVER,CA,57.127777,-125.25,16000,-999,1978,2014,37,0,1978,1993,16,0,1978,2014,37,260.73,8.22238128,513.89883
4208492,4,8,FINLAY RIVER,WARE,CA,57.42,-125.62,11100,-999,1960,1983,24,6.450856205,1960,1983,24,7.142857143,1960,1983,24,192.434,6.068598624,546.7205968
4208495,4,8,KWADACHA RIVER,NEAR WARE,CA,57.450001,-125.6375,2410,-999,1960,1998,39,11.66095401,1960,1993,34,13.5,1960,1998,39,50.845,1.60344792,665.3310871
4208500,4,8,OMINECA RIVER,ABOVE OSILINKA RIVER,CA,55.919167,-124.56445,5490,-999,1975,2016,42,0,1975,1993,19,0,1975,2016,42,89.987,2.837830032,516.9089311
4208501,4,8,OMINECA RIVER,NEAR GERMANSEN LANDING,CA,55.78,-124.68,5080,-999,1960,1970,11,3.103644647,1960,1970,11,3.47826087,1960,1970,11,91.508,2.885796288,568.0701354
4208505,4,8,MESILINKA RIVER,ABOVE GOPHERHOLE CREEK,CA,56.243889,-124.64333,2980,-999,1976,2016,41,0.00667735,1976,1993,18,0,1976,2016,41,44.806,1.413002016,474.1617503
4208507,4,8,OSILINKA RIVER,NEAR END LAKE,CA,56.126389,-124.79639,1960,-999,1981,2015,35,0,1981,1993,13,0,1981,2015,35,35.67,1.12488912,573.9230204
4208510,4,8,INGENIKA RIVER,ABOVE SWANNELL RIVER,CA,56.726944,-125.11056,4200,700,1977,2014,38,0,1977,1996,20,0,1977,2014,38,58.166,1.834322976,436.7435657
4208515,4,8,NATION RIVER,NEAR THE MOUTH,CA,55.200001,-124.23333,6720,-999,1981,2014,34,0,1981,1993,13,0,1981,2014,34,84.174,2.654511264,395.0165571
4208516,4,8,NATION RIVER,NEAR FORT ST. JAMES,CA,55.435001,-123.61611,4350,-999,1938,1995,58,31.47328862,1941,1993,53,31.64556962,1938,1995,58,56.459,1.780491024,409.3082814
4208520,4,8,PACK RIVER,OUTLET OF MCLEOD LAKE,CA,54.995834,-123.03555,3690,-999,1981,2015,35,0,1981,1993,13,0,1981,2015,35,44.017,1.388120112,376.1843122
4208527,4,8,CHUCHINKA CREEK,NEAR THE MOUTH,CA,54.529167,-122.6,311,-999,1975,2015,41,1.194412578,1975,1993,19,0,1975,2015,41,5.162,0.162788832,523.4367588
4208528,4,8,CHICHOUYENILY CREEK,NEAR MACKENZIE,CA,55.3194,-123.0972,72.3,-999,1965,1968,4,16.75231244,1965,1967,3,0,1965,1968,4,1.675,0.0528228,730.6058091
4208529,4,8,MORFEE CREEK,OUTLET OF MORFEE LAKE,CA,55.3611,-123.0972,23.2,-999,1965,1967,3,0,1965,1967,3,0,1965,1967,3,0.419,0.013213584,569.5510345
4208530,4,8,BLUEBERRY RIVER,BELOW AITKEN CREEK,CA,56.677223,-121.22083,1750,-999,1964,2013,50,3.249157319,1964,1993,30,1.424501425,1964,2013,50,5.348,0.168654528,96.374016
4208534,4,8,MONTNEY CREEK,NEAR MONTNEY,CA,56.42,-120.92,201,-999,1962,1974,13,9.489211801,1962,1974,13,10.13513514,1962,1974,13,0.765,0.02412504,120.0250746
4208536,4,8,MOBERLY RIVER,NEAR FORT ST. JOHN,CA,56.093056,-121.34695,1520,-999,1980,2013,34,0,1980,1993,14,0,1980,2013,34,11.608,0.366069888,240.8354526
4208540,4,8,MURRAY RIVER,NEAR THE MOUTH,CA,55.556389,-121.20417,5620,-999,1977,2015,39,0.292251764,1977,1993,17,0,1977,2015,39,83.905,2.64602808,470.8235018
4208541,4,8,MURRAY RIVER,ABOVE WOLVERINE RIVER,CA,55.065277,-121.01667,2410,-999,1977,2014,38,0.301870122,1977,1993,17,0,1977,2014,38,57.556,1.815086016,753.1477245
4208544,4,8,FLATBED CREEK,KM 110 HERITAGE HIGHWAY,CA,55.089169,-120.94,697,-999,1982,2014,33,1.778971218,1982,1993,12,5.755395683,1982,2014,33,4.033,0.127184688,182.4744448
4208545,4,8,SUKUNKA RIVER,NEAR THE MOUTH,CA,55.542778,-121.62444,2510,-999,1977,2014,38,0,1977,1993,17,0,1977,2014,38,54.987,1.734070032,690.8645546
4208546,4,8,SUKUNKA RIVER,ABOVE CHAMBERLAIN CREEK,CA,55.18,-121.76,927,-999,1977,1985,9,0,1977,1985,9,0,1977,1985,9,24.04,0.75812544,817.8267961
4208547,4,8,DICKEBUSCH CREEK,NEAR THE MOUTH,CA,55.535278,-121.59444,85.5,-999,1978,2014,37,1.280153914,1978,1993,16,0,1978,2014,37,0.593,0.018700848,218.7233684
4208548,4,8,WINDREM CREEK,NEAR CHETWYND,CA,55.695835,-121.63,22.8,-999,1986,1998,13,52.01048951,1986,1993,8,47.19101124,1986,1998,13,n.a.,n.a.,n.a.
4208549,4,8,QUALITY CREEK,NEAR THE MOUTH,CA,55.145832,-120.92333,29.5,-999,1978,2001,24,1.689072734,1978,1993,16,1.5625,1978,2001,24,0.189,0.005960304,202.0442034
4208550,4,8,PEACE RIVER,HUDSON HOPE,CA,56.0275,-121.89889,70200,-999,1917,2018,102,30.93383641,1917,1996,80,38.53403141,1917,2018,102,1106.614,34.8981791,497.1250585
4208555,4,8,DOG RIVER,NEAR FITZGERALD,CA,59.876389,-111.52084,2020,-999,1972,1994,23,4.098862107,1972,1993,22,5.098039216,1972,1994,23,3.016,0.095112576,47.08543366
4208558,4,8,BENCH MARK CREEK,NEAR FORT SMITH,CA,59.81,-111.96,43,-999,1967,1983,17,7.721373419,1967,1983,17,5.670103093,1967,1983,17,0.065,0.00204984,47.67069767
4208560,4,8,HALFWAY RIVER,NEAR FARRELL CREEK (LOWER STATION),CA,56.23,-121.48,9400,-999,1961,1983,23,4.864798123,1962,1983,22,2.702702703,1961,1983,23,77.463,2.442873168,259.8801243
4208561,4,8,HALFWAY RIVER,NEAR FARRELL CREEK,CA,56.25111,-121.6275,9350,-999,1984,2014,31,0,1962,1983,22,2.702702703,1962,2014,53,71.899,2.267406864,242.5034079
4208562,4,8,HALFWAY RIVER,ABOVE GRAHAM RIVER,CA,56.508335,-122.24111,3780,-999,1977,2014,38,44.78770132,1977,1993,17,0,1977,2014,38,35.05,1.1053368,292.4171429
4208565,4,8,BEATTON RIVER,NEAR FORT ST. JOHN,CA,56.279999,-120.7,15600,-999,1961,2015,55,2.933212996,1961,1993,33,4.859335038,1961,2015,55,53.597,1.690234992,108.3483969
4208567,4,8,STODDART CREEK,OUTLET OF CHARLIE LAKE,CA,56.274445,-120.9475,298,-999,1968,1992,25,42.16492554,1968,1992,25,42.71186441,1968,1992,25,0.517,0.016304112,54.71178523
4208570,4,8,PINE RIVER,EAST PINE,CA,55.720001,-121.20778,12100,-999,1961,2016,56,2.273393957,1961,1996,36,3.935185185,1961,2016,56,189.323,5.970490128,493.4289362
4208571,4,8,PINE RIVER,ABOVE MOUNTAIN CREEK,CA,55.5,-122.57,677,-999,1985,1988,4,41.3740458,1985,1988,4,41.86046512,1985,1988,4,n.a.,n.a.,n.a.
4208575,4,8,ALCES RIVER,22ND BASE LINE,CA,56.333611,-120.15472,298,-999,1963,2014,52,41.60186214,1963,1993,31,70.1897019,1963,2014,52,0.591,0.018637776,62.54287248
4208578,4,8,OSBORNE CREEK,NEAR THE MOUTH,CA,56.6,-120.37,120,-999,1980,1982,3,31.02189781,1980,1982,3,36.11111111,1980,1982,3,0.159,0.005014224,41.7852
4208580,4,8,KISKATINAW RIVER,NEAR FARMINGTON,CA,55.956944,-120.5625,3570,-999,1944,2016,73,20.64421116,1944,1993,50,30.97643098,1944,2016,73,10.348,0.326334528,91.41023193
4208583,4,8,DAWSON CREEK,ABOVE SOUTH DAWSON CREEK,CA,55.761944,-120.25,116,-999,1981,1995,15,50.17058378,1981,1993,13,55.03355705,1981,1995,15,n.a.,n.a.,n.a.
4208584,4,8,SOUTH DAWSON CREEK,AT THE MOUTH,CA,55.75,-120.25,85.1,-999,1981,1985,5,43.80664653,1981,1985,5,48.14814815,1981,1985,5,n.a.,n.a.,n.a.
4208585,4,8,POUCE COUPE RIVER,BELOW HENDERSON CREEK,CA,55.864723,-120.02944,2850,-999,1971,2014,44,7.077096512,1971,1993,23,12.86764706,1971,2014,44,6.669,0.210313584,73.79424
4208588,4,8,SADDLE RIVER,NEAR WOKING,CA,55.644165,-118.6975,538,-999,1967,2014,48,31.34045486,1967,1993,27,32.5,1967,2014,48,n.a.,n.a.,n.a.
4208590,4,8,PARSNIP RIVER,ABOVE MISINCHINKA RIVER,CA,55.078056,-122.90472,4900,700,1967,2015,49,0.925505337,1967,1996,30,0,1967,2015,49,147.972,4.666444992,952.3357127
4208591,4,8,PARSNIP RIVER,NEAR FINLAY FORKS,CA,55.84,-123.76,20300,-999,1957,1968,12,7.045573599,1957,1968,12,7.2,1957,1968,12,391.054,12.33227894,607.5014258
4208592,4,8,PARSNIP RIVER,PACIFIC GREAT EASTERN RAILWAY BRIDGE,CA,54.85,-122.61,4010,-999,1960,1966,7,29.61890979,1960,1966,7,30.88235294,1960,1966,7,134.908,4.254458688,1060.962266
4208595,4,8,WAPITI RIVER,ABOVE MISTANUSK CREEK,CA,54.69,-120.05,2400,-999,1977,1982,6,7.441860465,1977,1982,6,7.936507937,1977,1982,6,38.017,1.198904112,499.54338
4208596,4,8,WAPITI RIVER,NEAR GRANDE PRAIRIE,CA,55.072224,-118.80278,11300,-999,1917,2014,98,43.95405932,1918,1993,76,56.14035088,1917,2014,98,94.945,2.99418552,264.9721699
4208610,4,8,WHITEMUD RIVER,NEAR DIXONVILLE,CA,56.511112,-117.65889,2010,622,1971,2018,48,21.41534545,1971,1996,26,11.88118812,1971,2018,48,4.988,0.157301568,78.25948657
4208620,4,8,WHITBURN DRAINAGE PROJECT,NEAR SPIRIT RIVER,CA,55.849998,-119.13333,9.4,-999,1988,2009,22,39.89091832,1988,1993,6,37.31343284,1988,2009,22,n.a.,n.a.,n.a.
4208621,4,8,YOUNG DRAINAGE PROJECT,NEAR SPIRIT RIVER,CA,55.816666,-118.78333,31.6,-999,1982,2009,28,45.6610541,1982,1993,12,39.56834532,1982,2009,28,n.a.,n.a.,n.a.
4208622,4,8,RYCROFT SURVEY NO. 3,NEAR RYCROFT,CA,55.75,-118.58334,13,-999,1982,2011,30,39.65596967,1982,1993,12,39.56834532,1982,2011,30,n.a.,n.a.,n.a.
4208623,4,8,VIXEN CREEK,NEAR BELLOY,CA,55.808334,-118.15556,125,-999,1984,1992,9,37.27791878,1984,1992,9,40.77669903,1984,1992,9,n.a.,n.a.,n.a.
4208624,4,8,BAD HEART RIVER,NEAR HEART VALLEY,CA,55.5311,-118.3911,192,-999,1968,1969,2,22.34636872,1968,1969,2,23.52941176,1968,1969,2,n.a.,n.a.,n.a.
4208625,4,8,BEAR RIVER,NEAR GRANDE PRAIRIE,CA,55.2,-118.83,1510,-999,1983,1987,5,0,1983,1986,4,0,1983,1987,5,1.573,0.049606128,32.8517404
4208626,4,8,BEAR RIVER,NEAR VALHALLA CENTRE,CA,55.400555,-119.38139,181,-999,1984,2018,35,34.43445037,1985,1993,9,30.76923077,1984,2018,35,n.a.,n.a.,n.a.
4208627,4,8,GRANDE PRAIRIE CREEK,NEAR SEXSMITH,CA,55.374443,-118.91389,152,-999,1969,2015,47,31.56209228,1969,1993,25,33.10344828,1969,2015,47,n.a.,n.a.,n.a.
4208628,4,8,FISH CREEK,NEAR GRANDE PRAIRIE,CA,55.285278,-119.14528,130,-999,1983,1995,13,29.03506861,1983,1993,11,31.74603175,1983,1995,13,n.a.,n.a.,n.a.
4208629,4,8,KLESKUN HILLS MAIN DRAINAGE,NEAR GRANDE PRAIRIE,CA,55.224724,-118.46028,31.6,-999,1966,2015,50,31.46841583,1966,1993,28,32.53012048,1966,2015,50,n.a.,n.a.,n.a.
4208630,4,8,PEACE RIVER,PEACE RIVER,CA,56.24472,-117.31278,186000,310,1915,2016,102,25.58409011,1915,1996,82,31.86925434,1915,2016,102,1839.057,57.99650155,311.8091481
4208635,4,8,KAKWA RIVER,NEAR GRANDE PRAIRIE,CA,54.372223,-118.59444,3300,-999,1975,1994,20,39.18111613,1975,1993,19,40.36697248,1975,1994,20,n.a.,n.a.,n.a.
4208637,4,8,CUTBANK RIVER,NEAR GRANDE PRAIRIE,CA,54.515835,-118.96306,844,-999,1970,2018,49,38.65242214,1970,1993,24,41.28113879,1970,2018,49,n.a.,n.a.,n.a.
4208638,4,8,PINTO CREEK,NEAR GRANDE PRAIRIE,CA,54.843056,-119.38944,498,-999,1986,2011,26,30.86183019,1986,1993,8,30.43478261,1986,2011,26,n.a.,n.a.,n.a.
4208640,4,8,SMOKY RIVER,WATINO,CA,55.715557,-117.62195,50300,-999,1915,2015,101,32.81254253,1915,1996,82,40.65372829,1915,2015,101,342.243,10.79297525,214.5720725
4208641,4,8,SMOKY RIVER,ABOVE HELLS CREEK,CA,53.94611,-119.16111,3840,-999,1968,2017,50,21.18011392,1968,1993,26,8.496732026,1968,2017,50,80.967,2.553375312,664.9414875
4208645,4,8,LITTLE SMOKY RIVER,NEAR GUY,CA,55.456944,-117.16111,11100,-999,1959,2014,56,0.386502155,1959,1993,35,0.729927007,1959,2014,56,46.946,1.480489056,133.3773924
4208646,4,8,LITTLE SMOKY RIVER,NEAR TRIANGLE,CA,55.37,-116.92,10600,-999,1953,1954,2,30.3030303,1953,1954,2,30.76923077,1953,1954,2,n.a.,n.a.,n.a.
4208647,4,8,LITTLE SMOKY RIVER,LITTLE SMOKY,CA,54.740002,-117.17944,3010,-999,1967,2018,52,36.03411514,1967,1993,27,32.91139241,1967,2018,52,n.a.,n.a.,n.a.
4208648,4,8,IOSEGUN RIVER,NEAR LITTLE SMOKY,CA,54.745277,-117.15111,1950,-999,1969,2017,49,32.1920526,1969,1993,25,32.98969072,1969,2017,49,n.a.,n.a.,n.a.
4208649,4,8,SIMONETTE RIVER,NEAR GOODWIN,CA,55.141666,-118.175,5050,-999,1969,2015,47,20.00946634,1969,1993,25,9.621993127,1969,2015,47,27.766,0.875628576,173.3917972
4208650,4,8,HEART RIVER,NEAR NAMPA,CA,56.055557,-117.12833,1960,549,1963,2014,52,4.447026513,1963,1996,34,6.896551724,1963,2014,52,2.959,0.093315024,47.60970612
4208651,4,8,HEART RIVER,PEACE RIVER,CA,56.23,-117.28,2250,-999,1915,1921,7,0,1915,1921,7,0,1915,1921,7,6.293,0.198456048,88.202688
4208655,4,8,REDWILLOW RIVER,NEAR BEAVERLODGE,CA,55.081944,-119.525,1610,-999,1983,1993,11,0,1983,1993,11,0,1983,1993,11,4.786,0.150931296,93.74614658
4208657,4,8,BEAVERLODGE RIVER,NEAR BEAVERLODGE,CA,55.189167,-119.43556,1610,-999,1968,2015,48,26.00654758,1968,1993,26,21.75324675,1968,2015,48,1.873,0.059066928,36.68753292
4208658,4,8,BEAVERTAIL CREEK,NEAR HYTHE,CA,55.315834,-119.64027,662,-999,1983,2009,27,30.82629301,1983,1993,11,31.74603175,1983,2009,27,n.a.,n.a.,n.a.
4208660,4,8,SPRING CREEK,NEAR VALLEYVIEW,CA,54.91,-117.84,112,-999,1965,1987,23,37.69451015,1966,1987,22,41.015625,1965,1987,23,n.a.,n.a.,n.a.
4208661,4,8,UPPER SPRING CREEK,NEAR VALLEYVIEW,CA,54.92,-117.7,33.4,-999,1967,1987,21,30.10251631,1967,1987,21,38.36734694,1967,1987,21,0.061,0.001923696,57.59568862
4208662,4,8,WOLVERINE CREEK,NEAR VALLEYVIEW,CA,54.92,-117.8,11.1,-999,1966,1987,22,39.7254902,1967,1987,21,45.74898785,1966,1987,22,n.a.,n.a.,n.a.
4208663,4,8,BRIDLE BIT CREEK,NEAR VALLEYVIEW,CA,54.936111,-117.73389,19.7,-999,1967,2003,37,41.02679577,1967,1993,27,47.6340694,1967,2003,37,0.06,0.00189216,96.04873096
4208664,4,8,ROCK CREEK,NEAR VALLEYVIEW,CA,54.934723,-117.77639,18.6,-999,1967,2000,34,44.21621622,1967,1993,27,52.22929936,1967,2000,34,0.022,0.000693792,37.30064516
4208665,4,8,HORSE CREEK,NEAR VALLEYVIEW,CA,54.92,-117.81,4.2,-999,1970,1987,18,37.44753614,1970,1987,18,43.12796209,1970,1987,18,n.a.,n.a.,n.a.
4208666,4,8,DEEP VALLEY CREEK,NEAR VALLEYVIEW,CA,54.429443,-117.71944,637,-999,1985,2018,34,45.25939177,1985,1993,9,30.76923077,1985,2018,34,n.a.,n.a.,n.a.
4208671,4,8,EAST CABIN CREEK,NEAR MUSKEG,CA,53.76,-118.36,12.3,-999,1972,1974,3,56.99745547,1972,1974,3,60,1972,1974,3,n.a.,n.a.,n.a.
4208673,4,8,NORTH FOX CREEK,NEAR MUSKEG,CA,53.71,-118.26,17.6,-999,1972,1974,3,51.71537484,1972,1974,3,56,1972,1974,3,n.a.,n.a.,n.a.
4208675,4,8,LITTLE BERLAND RIVER,HIGHWAY NO. 40,CA,53.678612,-118.23861,94,-999,1986,2015,30,31.60516605,1986,1993,8,30.43478261,1986,2015,30,n.a.,n.a.,n.a.
4208676,4,8,WILDHAY RIVER,NEAR HINTON,CA,53.523335,-117.94695,959,-999,1965,2018,54,48.80922026,1965,1993,29,47.38372093,1965,2018,54,n.a.,n.a.,n.a.
4208680,4,8,WAMPUS CREEK,NEAR HINTON,CA,53.156113,-117.26111,25.3,-999,1966,2018,53,41.47685525,1966,1993,28,42.02453988,1966,2018,53,n.a.,n.a.,n.a.
4208681,4,8,DEERLICK CREEK,NEAR HINTON,CA,53.155556,-117.24333,14,-999,1966,1990,25,40.84043157,1966,1990,25,42.90657439,1966,1990,25,n.a.,n.a.,n.a.
4208682,4,8,EUNICE CREEK,NEAR HINTON,CA,53.152779,-117.23194,17.1,-999,1967,1992,26,40.6043956,1967,1992,26,42.95302013,1967,1992,26,n.a.,n.a.,n.a.
4208683,4,8,GREGG RIVER,NEAR THE MOUTH,CA,53.251945,-117.35639,364,-999,1985,2018,34,34.29042904,1985,1993,9,32.65306122,1985,2018,34,n.a.,n.a.,n.a.
4208684,4,8,GREGG RIVER,NEAR HINTON,CA,53.25,-117.35,364,-999,1984,1985,2,29.7833935,1984,1985,2,33.33333333,1984,1985,2,n.a.,n.a.,n.a.
4208687,4,8,NORTH ANDERSON CREEK,NEAR HINTON,CA,53.31,-117.4,10.6,-999,1972,1974,3,47.88029925,1972,1974,3,50,1972,1974,3,n.a.,n.a.,n.a.
4208688,4,8,QUIGLEY CREEK,NEAR HINTON,CA,53.35,-117.4,15.3,-999,1972,1974,3,48.00498753,1972,1974,3,50,1972,1974,3,n.a.,n.a.,n.a.
4208689,4,8,CACHE PERCOTTE CREEK,NEAR HINTON,CA,53.4,-117.5,7.1,-999,1965,1977,13,48.98320071,1965,1977,13,53.37837838,1965,1977,13,n.a.,n.a.,n.a.
4208690,4,8,WHISKEYJACK CREEK,NEAR HINTON,CA,53.380554,-117.5375,3.1,-999,1965,1993,29,44.42734878,1965,1993,29,47.50733138,1965,1993,29,0.015,0.00047304,152.5935484
4208691,4,8,CACHE PERCOTTE CREEK,NEAR HINTON (NORTH FORK),CA,53.39,-117.48,2.7,-999,1972,1977,6,49.24831519,1972,1977,6,52.38095238,1972,1977,6,n.a.,n.a.,n.a.
4208692,4,8,FISH CREEK,NEAR HINTON,CA,53.48,-117.65,25.6,-999,1972,1974,3,44.51371571,1972,1974,3,46.15384615,1972,1974,3,n.a.,n.a.,n.a.
4208693,4,8,OLDMAN CREEK,NEAR HINTON,CA,53.53,-117.69,18.1,-999,1972,1974,3,44.51371571,1972,1974,3,46.15384615,1972,1974,3,n.a.,n.a.,n.a.
4208699,4,8,WHITEHORSE CREEK,NEAR CADOMIN,CA,52.98,-117.34,115,-999,1985,1987,3,39.76293103,1985,1987,3,40,1985,1987,3,n.a.,n.a.,n.a.
4208700,4,8,EMBARRAS RIVER,NEAR WEALD,CA,53.375278,-116.80556,647,-999,1984,2018,35,35.63337588,1984,1993,10,32.43243243,1984,2018,35,n.a.,n.a.,n.a.
